RelVlaznost;TempZraka;Padavine24;BrzinaVjetraKMh
54,62879;5,60626;0,16080;7,33922
54,18947;5,77041;0,00046;4,83876
44,11105;8,68295;0,06952;6,61466
82,98339;9,56103;2,60248;15,93635
70,84111;5,97360;3,76460;10,94944
61,15884;6,65051;0,31631;6,65864
35,94236;7,37893;1,44851;7,49097
57,15368;6,39050;15,46959;9,30771
48,93567;7,57064;0,01877;7,15875
42,55902;11,01950;0,03061;4,78434
41,38725;12,83621;0,18782;6,43044
61,96741;10,42925;0,11773;6,35235
64,16525;7,50323;0,54125;5,99021
61,79911;2,31948;0,35570;10,53026
63,72461;6,74371;0,06764;7,18270
46,85776;5,42892;0,19948;6,35127
42,88793;11,66363;2,13992;6,56865
57,43262;7,73956;0,63350;7,29221
49,14164;11,46038;0,18418;8,35335
59,17222;7,99801;31,56415;14,83977
61,05494;1,88918;13,64321;10,78215
66,00774;0,80959;13,38997;12,87372
57,18099;6,42706;2,78152;7,95032
68,18783;9,85574;20,96768;12,91976
52,19988;8,35864;7,95715;16,73125
62,72141;7,11306;19,39980;13,70442
70,14334;4,41964;4,04189;6,96334
54,13054;6,12298;0,35716;5,96566
72,10720;7,83090;11,24053;10,48493
68,67645;4,27621;7,51906;8,58016
74,00795;4,34969;0,92620;9,09698
62,96658;6,61636;0,00985;5,08474
54,56692;6,93215;0,20192;6,61504
60,38739;11,87200;0,29723;5,12722
47,32435;15,33822;0,01726;6,70821
57,34175;14,41870;0,12693;8,09379
54,46630;7,13104;0,21760;8,07575
57,74782;5,56732;0,06551;10,88115
36,81302;10,35736;0,00182;6,34981
31,88222;14,20831;0,00352;5,51566
47,95207;12,09283;0,03440;7,10081
33,30185;13,84368;0,01255;4,57998
34,39245;14,29940;0,01121;4,17880
40,60127;12,53362;0,15970;7,26754
61,96264;6,88000;0,01839;11,09187
56,52756;-1,55967;0,01028;15,84822
68,56906;1,91253;0,41521;15,38237
67,07156;0,93963;4,88041;12,25981
85,42172;2,97695;9,40470;13,14281
61,97587;7,46499;1,68410;8,60386
54,21881;9,61685;0,00614;4,93817
49,85279;10,45077;0,04030;5,56965
57,24285;7,44482;0,01396;9,43713
55,46899;3,71905;0,62707;10,09680
50,73760;4,24871;0,06114;13,84138
46,41661;8,42468;0,00225;5,63195
42,14442;10,15991;0,08869;5,52976
41,66110;11,24572;0,09349;13,87102
41,15178;12,30337;0,15528;16,47723
30,04882;13,56591;0,00860;10,92665
29,97452;13,00482;0,00170;9,34203
30,24007;14,15100;0,00264;8,51521
29,56723;15,20251;0,00720;5,47679
36,17415;16,60464;0,00026;7,78968
39,66498;15,90267;0,02947;6,78980
37,34496;16,29870;0,00955;5,73666
36,66542;15,46987;0,12464;11,85791
74,50000;5,16250;14,01353;9,86698
37,27492;11,00140;0,00311;8,20117
36,19362;15,63275;0,02364;5,42872
30,07384;18,40920;0,02314;5,93204
33,50875;18,57955;0,04977;5,24988
43,78338;19,46331;0,41880;5,70415
49,29514;14,28835;0,64324;9,24911
39,36865;16,00649;7,36718;10,00294
50,42475;12,83825;0,04739;11,01600
41,33944;13,82308;0,00031;8,30931
38,09227;16,17251;0,00708;5,05704
38,19279;16,85070;0,45447;7,83865
57,57627;14,11816;1,29713;5,14973
47,54865;16,90893;1,64283;5,34943
43,95153;17,18624;0,99358;9,23901
57,89247;14,78140;6,94702;9,59912
58,31523;13,77542;0,31151;5,95754
56,97782;14,36816;4,85872;9,33875
57,91641;12,47024;17,13566;6,79903
65,99929;11,14468;1,37705;9,50180
45,90570;13,74813;0,01178;8,00306
52,19421;16,58547;2,87269;7,63826
46,42381;10,90179;2,10356;9,37545
43,84435;12,85720;0,01042;10,03625
38,05485;18,75070;0,02119;5,63867
38,71679;19,70761;0,01140;6,32890
36,05843;20,07772;0,74564;8,46552
47,97400;18,18841;1,19194;12,25113
73,50523;12,89483;2,90906;8,20383
40,08432;21,48159;0,30378;9,82220
43,96060;20,92443;11,81551;12,31912
44,35797;20,85018;0,37261;10,73866
42,68954;20,44464;5,73591;5,76550
50,28280;19,57168;8,11646;6,36948
47,94578;20,98959;2,05230;6,40642
49,57481;20,95684;35,17892;7,00820
45,01119;17,70626;25,43424;9,81223
43,28231;14,99063;0,78298;12,94218
42,25036;16,82614;0,04447;7,80552
55,04760;19,25036;0,45599;5,27992
55,73531;16,00796;4,49776;8,42819
54,24035;14,08956;8,19334;9,03582
59,86006;12,16162;6,40638;11,77410
55,09658;15,17022;1,63545;10,09025
47,92725;14,86114;1,84650;8,54173
53,63772;15,21017;2,36056;7,46310
54,27068;14,48800;1,28275;6,72633
54,27662;14,20773;0,65738;6,92973
